deviceId,time,lat,lon,time_taken,distance,total_distance,from_koteshwor
130,"(0, 11, 54)",27.6802,85.34942,60,0.0,0.0,157.1976817696881
130,"(0, 12, 54)",27.6802,85.34942,60,0.0,0.0,157.1976817696881
130,"(0, 13, 53)",27.6802,85.34942,59,0.0,0.0,157.1976817696881
130,"(0, 14, 53)",27.6802,85.34942,60,0.0,0.0,157.1976817696881
130,"(0, 15, 52)",27.6802,85.34942,59,0.0,0.0,157.1976817696881
130,"(0, 16, 52)",27.72714167,85.34561,60,5233.13509578736,5233.13509578736,5390.198192721273
130,"(0, 17, 51)",27.727165,85.345605,59,2.6404456738422595,5235.775541461202,5392.820610254578
130,"(0, 18, 50)",27.72715833,85.34560167,59,0.8108649605483027,5236.58640642175,5392.1039160672135
130,"(0, 19, 49)",27.72715,85.34562,59,2.0280407119798967,5238.61444713373,5391.052884753306
130,"(0, 20, 49)",27.72462667,85.34481833,60,291.46568103086605,5530.080128164596,5117.657295629576
130,"(0, 21, 48)",27.72050667,85.346105,59,475.3067586908589,6005.3868868554555,4650.821779044338
130,"(0, 22, 48)",27.71700167,85.34671333,60,394.3115028899767,6399.698389745432,4257.929658049322
130,"(0, 23, 48)",27.71703333,85.34660667,60,11.073668055506294,6410.7720578009385,4262.123999071336
130,"(0, 24, 47)",27.71720833,85.34655167,59,20.19822081735629,6430.970278618295,4281.90037254858
130,"(0, 26, 16)",27.717425,85.34654333,89,24.106587654185727,6455.076866272481,4305.993875317216
130,"(0, 26, 46)",27.71786333,85.346705,30,51.27232626918642,6506.349192541667,4353.6027709061755
130,"(0, 28, 15)",27.721435,85.34566,89,410.2562478471837,6916.605440388851,4757.042710220101
130,"(0, 29, 15)",27.72172,85.34564333,60,31.7330054432669,6948.338445832118,4788.764086070345
130,"(0, 30, 15)",27.723755,85.34487333,60,238.63733203694278,7186.975777869061,5020.637394739419
130,"(0, 31, 14)",27.72810833,85.34577,59,492.0481551884529,7679.023933057514,5496.358225650818
130,"(0, 32, 14)",27.72841,85.34584167,60,34.277878656499645,7713.301811714014,5529.369199391835
130,"(0, 33, 13)",27.72935333,85.345765,59,105.16460681628591,7818.4664185303,5634.5311288829025
130,"(0, 34, 13)",27.73162667,85.344315,60,290.2879636033735,8108.754382133673,5897.367734223911
130,"(0, 35, 12)",27.73198833,85.34407,59,46.890180237769115,8155.644562371443,5939.54354784831
130,"(0, 36, 12)",27.73454167,85.34251,60,322.7744515608673,8478.41901393231,6237.366340403883
130,"(0, 37, 12)",27.73728167,85.34076333,60,349.825285451332,8828.244299383641,6560.518697544176
130,"(0, 38, 11)",27.73941167,85.33810333,59,353.02800604691816,9181.272305430559,6833.362471098323
130,"(0, 39, 11)",27.740355,85.33665167,60,177.2377075429716,9358.510012973531,6961.336460058178
130,"(0, 40, 10)",27.74069667,85.33578,59,93.8215306837755,9452.331543657307,7014.678500526201
130,"(0, 41, 10)",27.74208167,85.33225833,60,379.2573693932339,9831.58891305054,7239.074271875289
130,"(0, 42, 9)",27.742045,85.33204333,59,21.548168020404592,9853.137081070945,7240.095123679009
130,"(0, 43, 9)",27.74048167,85.32922167,60,327.6135503319336,10180.750631402878,7143.795155118805
130,"(0, 44, 9)",27.73923,85.32715,60,246.85945060248758,10427.610082005365,7070.938557564416
130,"(0, 45, 8)",27.73791667,85.325085,59,250.25753531439744,10677.867617319762,6999.366135780255
130,"(0, 46, 37)",27.73519333,85.31957833,89,620.8206720666462,11298.688289386408,6928.004174975291
130,"(0, 47, 37)",27.73497167,85.31757,60,199.18986257241778,11497.878151958825,6992.229400433153
130,"(0, 48, 37)",27.73498833,85.31620667,60,134.19132327160395,11632.069475230428,7055.163448909455
130,"(0, 49, 36)",27.73483,85.31262167,59,353.27382988461244,11985.34330511504,7210.504955765076
130,"(0, 50, 36)",27.734775,85.31041667,60,217.10195838736357,12202.445263502404,7316.904058962732
130,"(0, 51, 35)",27.73492,85.30924333,59,116.60004618543071,12319.045309687835,7391.856420727369
130,"(0, 52, 35)",27.7353,85.30694833,60,229.7912035613613,12548.836513249196,7550.437287497622
130,"(0, 53, 34)",27.73518,85.30610667,59,83.90354220851421,12632.74005545771,7585.651786336287
130,"(0, 54, 34)",27.73507333,85.305895,60,23.972463866954094,12656.712519324665,7587.611682963358
130,"(0, 55, 34)",27.73505833,85.30586333,60,3.535158393822372,12660.247677718487,7587.99940361204
130,"(0, 56, 33)",27.73502333,85.30581833,59,5.895871214432264,12666.14354893292,7587.298950334597
130,"(0, 57, 33)",27.73489667,85.30570333,60,18.068226909059135,12684.211775841979,7582.124300674928
130,"(0, 58, 32)",27.73290167,85.30545833,59,223.1405604284774,12907.352336270456,7414.747126000333
130,"(0, 59, 32)",27.72869333,85.30534667,60,468.0750924491183,13375.427428719575,7047.128250284976
130,"(1, 0, 31)",27.72671833,85.30434667,59,240.65800360278058,13616.085432322356,6938.166135267602
130,"(1, 1, 31)",27.726615,85.30413667,60,23.648508465453343,13639.73394078781,6942.616680923189
130,"(1, 2, 30)",27.72560667,85.30116667,59,313.0945051198549,13952.828445907664,7050.913862882945
130,"(1, 3, 30)",27.72463667,85.29734667,60,391.1617748494026,14343.990220757067,7233.412145880762
130,"(1, 4, 29)",27.72364667,85.29533667,59,226.4072098222483,14570.397430579314,7299.459995866158
130,"(1, 5, 59)",27.72070333,85.28925833,90,681.9651549731072,15252.362585552422,7540.642199591039
130,"(1, 6, 58)",27.71954333,85.28690167,59,265.4224442108823,15517.785029763305,7647.24898162104
130,"(1, 7, 58)",27.717725,85.28387833,60,359.7870024875922,15877.572032250897,7774.633126651482
130,"(1, 8, 58)",27.715775,85.28361667,60,218.35454741905463,16095.926579669951,7677.787847587988
130,"(1, 9, 57)",27.71564167,85.28357,59,15.5210946751312,16111.447674345081,7673.743892767176
130,"(1, 10, 57)",27.71248167,85.28321833,60,353.077144509243,16464.524818854323,7522.072930843994
130,"(1, 11, 56)",27.70862667,85.28273167,59,431.3252714971649,16895.850090351487,7360.850070745712
130,"(1, 12, 56)",27.70727833,85.28263333,60,150.2407965553362,17046.090886906823,7303.254251553852
130,"(1, 13, 55)",27.70725333,85.282635,59,2.784730339610743,17048.875617246435,7301.901298262845
130,"(1, 14, 55)",27.70477833,85.28226667,60,277.5859599812766,17326.46157722771,7220.168075156812
130,"(1, 15, 55)",27.70242,85.28202833,60,263.2819946677863,17589.743571895495,7141.138364615984
130,"(1, 16, 54)",27.70065667,85.28181667,59,197.1775261646361,17786.92109806013,7090.958703430675
130,"(1, 17, 54)",27.69780833,85.28152333,60,318.0349250201229,18104.956023080253,7016.293118600025
130,"(1, 18, 53)",27.69566667,85.281625,59,238.35200619945365,18343.308029279706,6938.640792992323
130,"(1, 19, 53)",27.68959667,85.28402833,60,715.2301111133235,19058.53814039303,6554.649861774545
130,"(1, 20, 52)",27.68940333,85.28429667,59,34.06243343082752,19092.600573823856,6524.7592272614565
130,"(1, 21, 52)",27.68935833,85.284345,60,6.905224918334237,19099.50579874219,6519.176176265542
130,"(1, 22, 52)",27.68900167,85.28474833,60,56.123836847628624,19155.62963558982,6473.050592322319
130,"(1, 23, 51)",27.68836667,85.28757833,59,287.4529446190146,19443.082580208833,6186.377895012194
130,"(1, 24, 51)",27.68559333,85.29365167,60,672.8315887320863,20115.91416894092,5547.896593854941
